Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-UB-A7MA-01A-11R-A33R-07	0.0322822518791802	0	0.013799428663926	0.124550584606387	0	0.151700723457764	0	0.0666152953595784	0.111425276443124	0	0	0.0899120047394836	0.0138511437741583	0.0479154634909055	0.0739441475370301	0.130659022918154	0.0885760395199861	0	0.0356888446961248	0	0	0.0190797729141975	0	-0.00276352101072554	1.09618174647651
TCGA-KR-A7K2-01A-12R-A33R-07	0.0105090706151325	0	0.00968686163257676	0.0145564939968662	0	0.431199767066522	0	0	0.228175118320918	0.00590673504782593	0	0.0383527040289557	0.00114687673752881	0	0.0519906435787902	0.181892876063332	0	0.00192107488216214	0.0246617780293905	0	0	0	0	-0.000154547238325863	1.1347081427264
TCGA-DD-A1EC-01A-21R-A131-07	0.0389146533428553	0	0.041053157385073	0.215872951931869	0	0.0751741375692558	0.0276181065330293	0.070937285541154	0.102583301080893	0.0930942525014245	0	0.051951405172868	0	0.0861320161524423	0.0897095896461474	0.0804936390976827	0.0156534380560395	0	0.0108120659892667	0	0	0	0	0.176085229977721	1.03586251640944
TCGA-DD-AADN-01A-11R-A41C-07	0.0223464256404917	0	0.107371740014478	0.286101316090892	0	0	0.132901848881694	0.00867252937302775	0.127135098688802	0.00735553568024043	0	0.0981180139421768	0.0021618974396371	0.0761679681068678	0.0481014670442582	0.0282298120618679	0.022461854349013	0	0.0267491810804816	0	0	0.00612531160607158	0	0.188766575332461	1.02809555417478
TCGA-2Y-A9HA-01A-11R-A39D-07	0.0223276580386508	0	0.0203762113874267	0	0	0.108269208130089	0	0.0212518243542718	0.117402806851922	0.0790653829428276	0	0.0556257885162353	0	0.248438443153814	0.0669777635247819	0.18692501380494	0.014342662761405	0	0.0589972365336359	0	0	0	0	0.094757305873947	1.05620218149263
TCGA-K7-A5RG-01A-11R-A28V-07	0.0485682326656584	0	0.14395294373354	0.319717384095569	0	0.00826542473948191	0.0263770817956641	0.0724734027251116	0.101082057758102	0	0	0.0248109533781389	0.0140063486118619	0.0503683297316032	0.0598080941066246	0.0625996629648561	0.0159791161201315	0	0.0439163132505946	0	0	0.00807465432306244	0	0.277696712203689	0.980887464522384
TCGA-T1-A6J8-01A-11R-A32O-07	0	0.0114005815268611	0.0196716422426405	0.0776834517502309	0	0.13840105729193	0	0	0.177772685737777	0	0	0.0398839173201244	0.029184733591223	0.049677362708176	0.0585579803340431	0.241182831106049	0.105414385890368	0	0.0480497264809657	0	0	0.00311964401961189	0	0.0392344046884399	1.06817630736022
TCGA-CC-A3MC-01A-11R-A22L-07	0.0564993519334198	0	0.00133557100197568	0.0272162497044817	0	0.219287809385176	0	0.0089966582087888	0.127204791558158	0	0	0.0540508760077552	0.00359947429946577	0.226328728135167	0.0821640784284533	0.124230051709066	0.0233775504154326	0	0.0425518893069422	0	0	0.00315691990571851	0	0.0814307384258809	1.06187277366987
TCGA-ES-A2HS-01A-11R-A180-07	0.0169415359740452	0.00228326258453368	0	0.0546300694048976	0	0.204228541162126	0	0.00360386211036678	0.0595316698487132	0	0	0.0969334462540629	0.0229958189215713	0	0.0635330551845391	0.392264283721895	0.0187417518193839	0	0.0592668787795454	0	0	0.00504582423431968	0	-0.031898470536709	1.10623784218352
TCGA-G3-A25T-01A-11R-A16W-07	0	0	0.0189169573003074	0.0548848057225439	0	0.115594544572709	0	0	0.129360588669921	0	0.0223785917243905	0.0358968119792866	0.0416986473585116	0.266073964939829	0.0493621698210832	0.194665528719658	0.0290918628142571	0	0.0410962527471449	0	0	0.000979273630357957	0	0.196352487548693	1.01354230303838
TCGA-2Y-A9GU-01A-11R-A38B-07	0.0479460880271874	0	0.0342601014624585	0.197624927517648	0	0	0	0.0365498346693411	0.135586061249909	0	0	0.0490720921470895	0.0129477236650582	0.0834727737923136	0.0726548340442931	0.259745082455625	0.00955497415343981	0	0.0605855068156368	0	0	0	0	-0.00274706278416121	1.08789663629241
TCGA-CC-A8HT-01A-11R-A36F-07	0	0.0226513946426529	0.0137464787532547	0.0933084943447559	0	0.141774219735697	0	0.0484961386016857	0.142443818929814	0	0	0.0741177230848958	0.0211535226101283	0.176619985324377	0.0527628709901202	0.0743430066267304	0.0436708534937605	0	0.072465671422811	0	0.00166036626891371	0.0207854551704028	0	0.0874360219759495	1.05568956581913
TCGA-ED-A7PX-01A-51R-A352-07	0.00378046881602825	0.000455389843032658	0.0156013410262101	0.0576217885846998	0	0.130717405523161	0	0.0063218744439703	0.103743407358713	0	0	0.0602811643724113	0.0472377571781558	0.218585800305543	0.0497415804572321	0.205671491594903	0	0.0263507497876219	0.0602331564061244	0	0	0.0136566243021941	0	0.0956768781586627	1.0521629506436
TCGA-LG-A9QC-01A-11R-A37K-07	0	0.00412849812009414	0.00888134626093259	0	0	0.310174485425815	0	0	0.0927696708666789	0	0.0768278366266693	0	0.0229007050088402	0.0562090613762627	0.00705645983779633	0.253745318231394	0	0	0.167306618245517	0	0	0	0	-0.0204141029443896	1.09470943629556
TCGA-DD-AAE9-01A-11R-A41C-07	0.00316758698609385	0	0.00723593899505615	0.0934347985274633	0	0.0346171304250851	0	0.00997947664767884	0.188672233079392	0	0	0.0757669338927893	0.00965825594842609	0.148352184965429	0.0818704235661758	0.236902748149538	0.0139661185898424	0	0.0963761702270302	0	0	0	0	0.02714716708599	1.08157851836063
TCGA-K7-A5RF-01A-11R-A28V-07	0.0447389047709116	0	0.0500181607194086	0.129050393377669	0	0.172538971620316	0	0.0265735404665147	0.0624751735482431	0	0	0.0176410782486592	0.0545456037472921	0.0412191149916789	0.0975478631026176	0.29317165903341	0	0	0.000659922196277809	0	0	0.00981961417700095	0	0.12939730269573	1.03698619638794
TCGA-XR-A8TC-01A-11R-A36F-07	0	0.0218183255559943	0.00659124803229592	0.0583907618824353	0	0.472163812969445	0	0	0.0446786850535701	0	0	0.0531574465354616	0.00898297349527842	0.0319737436491719	0.0639447926370736	0.191690762105189	0.0056185509143974	0	0.0409888971696878	0	0	0	0	-0.0306640547472787	1.12634705915353
TCGA-G3-AAV0-01A-11R-A37K-07	0.0397188364087695	0	0.0307766994548809	0.160462533823388	0	0.0774527806186312	0	0.0823112141496074	0.156851131424747	0	0.0128507565680025	0.0733335752984145	0.0123639598592306	0.0146583853963589	0.130241461489567	0.143988348061976	0.025193080659598	0	0.0397972367868292	0	0	0	0	-0.0237270927209652	1.11998075726124
TCGA-DD-AAEK-01A-11R-A41C-07	0.0682948361780001	0	0.00633520365042747	0.114051681136562	0	0.20217156303232	0.011478751280398	0.0423686202416749	0.0852316833175882	0	0	0.0561274139346718	0	0.0983650120110848	0.124080901700256	0.0959064245540214	0.0220468531164873	0	0.0699348284914803	0	0	0.00360622735502798	0	0.127161597191637	1.04398058555216
TCGA-DD-A4NO-01A-11R-A28V-07	0.0365233844179492	0	0	0.0439865294804826	0	0.333138113678719	0	0	0.0638242065936074	0	0	0.0106455331887961	0.0285125354114439	0.0351180731732169	0.136326257062896	0.140917580254736	0.024608047620979	0	0.146399739117174	0	0	0	0	0.0023087478651861	1.0921692523642
TCGA-ZS-A9CE-01A-11R-A37K-07	0.0808966108993323	0	0.0481134597541679	0.0360291310471738	0	0.0749313599903826	0	0.126765665205722	0.0546830653291937	0	0.0121389260555271	0.0339386714104082	0	0.100508968243454	0.159926785929092	0.218806564535829	0	0	0.0449911958794582	0	0	0.0082695957202592	0	0.0274462249889101	1.0831414191771
TCGA-ED-A7PZ-01A-11R-A33R-07	0	0.0217121399845088	0.0098571018130454	0.0619160638496147	0	0.127238767769964	0	0.0339743303553847	0.0740098936348868	0	0	0.0148185665270678	0.00672607377263144	0.383801748621982	0.0565221187268119	0.188891774516492	0	0	0	0.0205314204276106	0	0	0	0.0483927954537321	1.10325799550241
TCGA-HP-A5N0-01A-11R-A28V-07	0.0132062111784628	0	0.0134957760017603	0.0831950770911021	0	0.0642356424593655	0	0.0314491814758843	0.0492268703602889	0	0.0587627626997821	0.0960308977927856	0.0291754530956323	0.0645678131327999	0.0703520674562828	0.221419407966746	0.0918293732285713	0	0.113053466060536	0	0	0	0	0.0210223281300718	1.07557625686037
TCGA-ED-A8O6-01A-11R-A36F-07	0.0132721538146322	0	0.0154128606731003	0.134881639283686	0	0.094962554501295	0	0.0245631993231598	0.270418896014537	0	0	0.0357637708181042	0.00357810555790812	0.0871620846924473	0.0748676685472156	0.133155960671375	0.0811993899007294	0	0.0307617162018106	0	0	0	0	0.0900355275011647	1.0648948430875
TCGA-CC-A3M9-01A-11R-A213-07	0	0	0.0138006008489753	0.381524090312109	0	0	0.0292366084115305	0.0686153893357308	0.0771819238064785	0	0	0.0282689697232128	0.024296764848018	0	0.111870493292845	0.228102265663549	0.0283425109843973	0	0	0.00316801980898627	0	0.00559236296416692	0	0.396521767145033	0.923069766401794
TCGA-DD-AACS-01A-11R-A41C-07	0	0.000286883850501111	0.0292574081908305	0.0975995498231644	0	0.0424042950990261	0	0.0711414267195781	0.0426203359841039	0	0	0.0989202922209134	0.0103515073503619	0.130801449838661	0.129610266043539	0.180385346513619	0.0359768799040165	0	0.106808270671874	0	0	0.0238360877898114	0	-0.0180881806737267	1.09768121969081
TCGA-DD-AAC8-01A-11R-A41C-07	0.010924300291357	0	0.0107929179236663	0.00192346758033411	0	0.20073448001109	0	0.0059473251116198	0.053532683274798	0	0	0.109650407668647	0.0363219424480967	0.149951094713109	0.117959618563618	0.257076797882754	0.00620169335129199	0	0	0.0205134373755581	0.000718575645738983	0.0177512581583207	0	0.0812229682299368	1.06851770271984
TCGA-KR-A7K8-01A-11R-A33J-07	0.0451173614975044	0	0.0455730420819567	0.364556934230456	0	0	0.113769089820638	0.0416106701716387	0.107826362740738	0	0.00813507135586862	0	0.0156260548520136	0.0110038761028494	0.0946067797122591	0.114261974298386	0.0085156435845108	0	0.0293971395511813	0	0	0	0	0.144565185019578	1.04582666149738
TCGA-DD-A1EJ-01A-11R-A155-07	0	0.00326309001789908	0.0159840950356754	0.0987905295215202	0	0.0837650693486245	0	0.0202044859495303	0.0772643089493024	0	0	0.0458395941726537	0.0430974422709163	0.110735406390793	0.108164033217447	0.346958458302739	0.00914034291252213	0	0.0257132473055213	0	0	0.0110798966048548	0	0.0261210975857609	1.08669013334012
TCGA-DD-AAED-01A-12R-A41C-07	0.0683756910903607	0	0.0251714638063386	0.0300263906923893	0	0.183056237630147	0	0.032508013542966	0.149530226332137	0	0	0.0214131310296574	0	0.294326937721912	0.0566125958464411	0.119875133056303	0	0	0.0191041792513481	0	0	0	0	0.0905708409335185	1.06477451201814
TCGA-DD-A1EE-01A-11R-A131-07	0.00756900752893117	0	0	0	0.00881604718450832	0.193549521050622	0	0.00700164411764839	0.055402952868789	0	0.0376527915512418	0.0647258648861631	0.0638999689756653	0.134605740549287	0.0362753593166737	0.28013138256457	0.00280352674740626	0	0.0929026858691972	0	0.00466254373058772	0.0100009630587093	0	0.0401314151930971	1.07046559034052
TCGA-WX-AA44-01A-11R-A39D-07	0.0543666448393563	0	0.00559113925216778	0.0546779975744293	0	0.248752854764626	0	0.0512303389329769	0.130394091676815	0	0	0.0119265433811078	0	0.15246735773843	0.118029886936036	0.125224775859946	0.00148416302542728	0	0.0449611575872552	0	0	0.000893048431426134	0	0.0799422269716385	1.06807764390507
TCGA-DD-A1EG-01A-11R-A213-07	0.0444978542924433	0	0.123464281639365	0.0755026853411738	0	0.0876965901043009	0.000678857052753978	0.0204152120472686	0.108384092516488	0	0	0.0251413406421406	0.00884426929855924	0.195679796129339	0.1048713148093	0.13378227688849	0.0365088095859288	0	0.0345326196524494	0	0	0	0	0.248753107135776	0.984958885811685
TCGA-2Y-A9H8-01A-11R-A39D-07	0.0117747034793611	0	0.0839748559231338	0.144257327987856	0	0.132941268270223	0	0.0762552582829871	0.114564839157465	0	0	0.103396092931358	0.0167312982053387	0.0933479035749157	0.0516838813932378	0.0935542379591963	0.00779268464038903	0	0.0688553266987687	0	0	0.000870321495770303	0	0.140126062119528	1.03964605534063
TCGA-RC-A7SB-01A-21R-A352-07	0	0.00152678773737307	0.0353584372090557	0.112214119345372	0	0.125176155472298	0	0.0749611315998888	0.0673732627657698	7.62829259539037e-05	0	0.0412426202413135	0.0213028579048636	0.103525303038945	0.132080303289597	0.208295431437043	0.0201974832078016	0	0.0566698238247251	0	0	0	0	0.0716707469085497	1.06267689444847
TCGA-ZP-A9CZ-01A-11R-A38B-07	0.0121648943390603	0.010230673911991	0.0746329903381177	0.146698616551454	0	0.141563177744246	0.000725831418040114	0.0340145402313956	0.0938394640559798	0	0	0.0327466519479783	0.0148290677452305	0.044764592283351	0.16626330412387	0.109261587888798	0.0759475309783053	0	0.0373544815795966	0	0	0.00496259486258514	0	0.136809283447183	1.04029355556587
TCGA-DD-A39Z-01A-11R-A213-07	0	0.00410661578583648	0.00765460637606418	0.141559862017651	0	0.331314323597409	0	0	0.147498634267452	0	0	0.144817192448566	0.00303799008986423	0.035506520675504	0.0913163878003852	0.0158332147112989	0.0104192027566589	0	0.0669354494733105	0	0	0	0	-0.0176096070072768	1.16125452228829
TCGA-BD-A2L6-01A-11R-A213-07	0.0208795988806501	0	0.00465192059822001	0.131670724592854	0	0.193771300347122	0	0	0.226576892436975	0	0.0280580891942809	0.0335066978096312	0.0241535104838031	0.0266092883967987	0.118138936686172	0.106077486937044	0.022642064278322	0	0.0632634893581282	0	0	0	0	0.00171231937494182	1.11386524357209
TCGA-2Y-A9H7-01A-11R-A39D-07	0	0.0351069397458834	0.00739846715149075	0.148133466572386	0	0.308663755940539	0	0.005133250051097	0.129141680216999	0	0	0.0317991405870594	0.0548012268945164	0	0.0338335475884065	0.0793186657276997	0.128418528701902	0	0.0273898161605656	0	0	0.0108615146614563	0	-0.0103257218986384	1.11203176954799
TCGA-DD-AAD0-01A-11R-A41C-07	0.0189554575877636	0	0.0158565434207984	0	0	0.14333463909656	0	0.0172086272822713	0.0604963909448349	0.00170595325627188	0.0077322966604462	0.0111004230857709	0	0.312698496196537	0.0633910202835896	0.139520828193912	0.00485124834876642	0	0.196283016047387	0	0	0.00686505959509172	0	0.105930742592868	1.05497056442978
TCGA-G3-A25X-01A-11R-A16W-07	0	0.00685696437883107	0.0114750289703456	0.206298423792454	0	0	0.000739766736013053	0.00761731036803031	0.250789598747878	0.00198669643266177	0	0.0825425933740797	0	0.0488697049831948	0.0667569107113702	0.138360714258949	0.0980378662562392	0	0.0353983198429061	0	0	0.0442701011470467	0	0.153982376037177	1.03551521336113
TCGA-DD-A4NB-01A-12R-A266-07	0.00974211367361266	0	0.0109512604998661	0.217803167111388	0	0.267291670449291	0	0.00495388355418349	0.0346774044536218	0	0	0.0983746369777805	0.0173669186284677	0.0594182739191374	0.0630961427535309	0.169749971340809	0.0384408932971702	0	0	0.00813366334114138	0	0	0	0.05346017166308	1.09319192427059
TCGA-BC-A10R-01A-11R-A131-07	0.00151520863217852	0.00995187009812873	0.00386652600594998	0.0449012190484779	0	0.232785465833987	0	0.00862872736504779	0.0842347571906099	0	0.0153818520948983	0.0379639601595064	0.0979982373185538	0.0162985686514639	0.112417947680904	0.142253944120563	0.0436311204171382	0	0.138560825913944	0	0	0.00960976946864798	0	-0.027454037798944	1.09231603814508
TCGA-G3-AAV2-01A-11R-A37K-07	0.00483919034265429	0.00539299407474277	0.00596754053491716	0.0268353267365691	0	0.108321230215716	0	0.00329374741222113	0.0730802091706549	0	0.0591875030738935	0.0901648911717991	0.0691458176521453	0.0105159779872467	0.028761135143406	0.19647553780341	0.0108642663897134	0	0.290567163916716	0	0	0.0165874683741935	0	-0.00681303357301817	1.0943291407969
TCGA-DD-AAD3-01A-11R-A41C-07	0.00894343940249642	0.00485520895343935	0.0120747158626797	0.0645340077765669	0	0.344134398028299	0	0.019145361584307	0.0951564905953851	0	0.00442269222962576	0.0208418376303089	0.0254588283999785	0.0865993911223399	0.160906814625459	0.0315117588234518	0.0441377890589929	0	0.0746426064697407	0	0	0.00263465943692937	0	0.0653323928302154	1.08275018103233
TCGA-DD-A11B-01A-11R-A131-07	0.0190259896308923	0	0.0170649662866819	0.0702109286847351	0	0.293547588115582	0	0	0.0715290736088857	0	0	0.0549921587480234	0.0263300536792576	0.0384123775590038	0.060939873808198	0.207178455401497	0.00164710838850534	0	0.136134370011647	0	0	0.00298705607709055	0	-0.0226124689732684	1.09537313264586
TCGA-CC-5261-01A-01R-A131-07	0.151975864612104	0	0.062083270558615	0.0940692832980866	0	0.226377491129047	0	0.0303290995079741	0.130846899274161	0	0	0.0179116351145314	0.0247633774574022	0.0466612522172162	0.0627959286224515	0.078590319698388	0.0325415848184595	0	0.0304761442098278	0	0.00578447593759008	0.00479337354414594	0	0.290482573248714	0.970651515194877
TCGA-DD-AAVW-01A-11R-A41C-07	0.0103410351667433	0.00390492354296989	0.0150723292000289	0.0730317881508146	0	0.343738389560094	0	0.00194251679567909	0.127466568372963	0	0	0.0600447064602916	0.0134860952265691	0.0407066110739095	0.0205471106342703	0.150915893630147	0.0931636770008577	0	0.0456383551846613	0	0	0	0	0.0560039093557053	1.07863179191914
TCGA-BC-A3KF-01A-11R-A213-07	0.00312403826556977	0	0.00204427943876172	0.0583780892320169	0	0.305068720750412	0	0.000961854199137387	0.0658942702006991	0	0	0.0496700359058247	0.031231687051513	0.0413342801859309	0.101338197267536	0.124547227597073	0.0414702198108305	0	0.171015575341829	0	0	0.00392152475286532	0	0.00999898314548977	1.08571160066616
TCGA-G3-A5SI-01A-31R-A27V-07	0	0.0318607295660232	0.00778839000766596	0.118222148358236	0	0.124887675054273	0	0.0392858003448053	0.0159141548560071	0	0.0570867077996575	0.075647289649141	0.0620681949623116	0.0985639575194927	0.0260070080332689	0.0880956188610524	0.0113343611019078	0	0.228219534222392	0	0.00430871093426667	0.0107097187294986	0	-0.0382959901866066	1.10181768332494
TCGA-DD-AAVU-01A-11R-A41C-07	0.010509104948373	0	0.00146949714306127	0.0297630463745924	0	0.0657353732710326	0	0.00317942692391402	0.0307856472129492	0	0.00137981423121728	0.0178485811186681	0	0.483221245330037	0.030450134630715	0.287630744831028	0.000333075233687617	0	0.0376943087507245	0	0	0	0	0.149978673084465	1.08941951618395
TCGA-DD-AACQ-01A-11R-A41C-07	0.0015548602574902	0.00760308226952358	0.0468100917623142	0.131868952732508	0	0.140278344758667	0	0	0.0522628208216334	0	0	0.123374215623649	0.0611119491801276	0.0728312279534392	0.207981981798714	0	0.0268666095568148	0	0.11548094653691	0	0.00468077250934529	0.00729414423886275	0	0.0409007413283969	1.10185854659189
TCGA-G3-A3CG-01A-11R-A213-07	0.0580411919710619	0	0.0145820726789898	0.13418159520014	0	0.245826658591593	0	0.0147430132605153	0.140211360350709	0	0.0197250186563632	0.00682224024810361	0.00957026528658497	0.00308669014012651	0.159625938884847	0.108821086287896	0.0250208225772121	0	0.0500257306069321	0	0	0.00971631525892568	0	0.0228692229913697	1.10529109592897
TCGA-DD-AAW2-01A-11R-A41C-07	0.031311383315309	0	0.00523857469527578	0.0563873524989922	0	0.12613748863502	0	0.00633991506335766	0	0	0.00349952930307903	0.153049946699018	0.0399837175793939	0.0761781504621983	0.105730181483506	0.114029310966881	0.00656736824736332	0	0.268887877108728	0	0.00271936177380137	0.00393984216807674	0	0.00648378415157514	1.09807170006773
TCGA-G3-AAV5-01A-11R-A37K-07	0.124159278015031	0	0.00173055229683165	0.150628508282632	0	0.0137288226413574	0	0.0275598711031538	0.130793040931068	0	0	0.0275277586492424	0.0322312440042796	0.0615361195520829	0.0750843736166811	0.327602711240665	0.00141699497834735	0	0.0260007246886278	0	0	0	0	0.0179076120028871	1.08198305000223
TCGA-G3-A7M8-01A-11R-A33R-07	0.0308935992995704	0	0.0285473927813563	0.0332601917885942	0	0.0490417544557712	0	0.0203364664773591	0.0298960958460615	0	0	0.0468020658793414	0.0237014476305003	0.202260366412076	0.00119908065056022	0.46459256174486	0.000661546541849703	0	0.0665121381580268	0	0	0.00229529233407253	0	0.0446691625446493	1.09772506257447
TCGA-G3-A7M9-01A-23R-A352-07	0.15534696420096	0	0.0260365853253477	0.158600660749148	0	0.0265807589042566	0	0.0495039797742741	0.126392824855497	0	0	0	0.00127349654371692	0.386804484898629	0.0399718355910534	0	0.00138189015015042	0	0.0245562484635738	0	0	0.0035502705433932	0	0.235740887658116	1.00552151759899
TCGA-G3-AAV4-01A-11R-A38B-07	0.0316945460004916	0	0.0017585101586082	0.0925684231561194	0	0.219389639622679	0	0.0432653041295258	0.0173070060928586	0.0198494952199649	0	0.0811511042682389	0.0578130594152372	0	0.0911906196926387	0.305104457811828	0	0.0386561778881964	0.000251656543614088	0	0	0	0	-0.000923330606256113	1.09950038310988
TCGA-EP-A3JL-01A-11R-A213-07	0.0357711701585395	0	0.0065402017307308	0.141419779052484	0	0.0592388908280751	0	0.0420493546388033	0.156749061937902	0	0	0.0674506807226374	0.0213194236129038	0.0541211712224917	0.179148280528195	0.147407987818463	0.0258070496216755	0	0.060818093356561	0	0	0.00215885477053791	0	0.148602583856838	1.04270114873322
TCGA-MI-A75I-01A-11R-A32O-07	0.000626423856553308	0	0.00267277791069137	0.192306785532591	0	0.108492440983485	0	0.0529322401379684	0.131267337096002	0	0	0.035473533785475	0.0316295228919245	0.122252817481106	0.0386886877067124	0.142340125207725	0.0198247291471315	0	0.10474393256896	0	0.0073285321053696	0.00942011358830564	0	0.0410347908908551	1.07662510429668
TCGA-FV-A4ZP-01A-12R-A266-07	0.0132389757646721	0.00627109049983792	0.0110775928702339	0.140997307904406	0	0.0262359682249796	0	0.0583572804192782	0.224167544132863	0.00769359891419771	0	0.0756502390695253	0.0120540398690871	0.231603269466541	0.0367242396200146	0.135238834046728	0.0116734889597763	0	0.00901653023785979	0	0	0	0	0.096178247050116	1.06858858556861
TCGA-DD-AAVP-01A-11R-A41C-07	0.0970687912539403	0	0.0621770206903413	0.113582404915191	0	0	0	0.0401100366156939	0.093894897567229	0.0266613357068648	0.0222021882880799	0.0216458996573337	0.0213957210456032	0.032887916779785	0.161012819379709	0.161638840355616	0.0174240013600461	0	0.117471311078292	0	0	0.0108268153062754	0	0.099493281354035	1.04869967807204
TCGA-DD-AAEH-01A-11R-A41C-07	0.00670149504085497	0	0.0257841713175326	0.483354604934984	0	0	0	0.0716746615712237	0.113041951915631	0	0	0.0857389552586248	0.0185438518915567	0.00114050725713412	0.0543641280528979	0.0517950955846456	0.0229032450915607	0	0.0590249673958356	0	0	0.00593236468751834	0	0.115129666824058	1.09761522144494
TCGA-DD-A114-01A-11R-A131-07	0.0367678826612821	0	0.0609051164727111	0.138748533350565	0	0.118400163091702	0.015789350798962	0.0343852016471675	0.105513834631865	0	0	0.0368594935071324	0.0271443038786988	0.120128381366926	0.122045005026253	0.0777731569893987	0.0460491225627975	0	0.0539618101794177	0	0	0.00552864383512105	0	0.159756073287689	1.02279810903432
TCGA-BC-4073-01B-02R-A131-07	0.0585429998731735	0	0.0509018525009476	0.207965077399985	0	0.0875759079100239	0.0519010004875053	0.0540037242355531	0.0618507421807002	0	0	0	0	0.132063016113243	0.0571251469178248	0.130543736923136	0.0342357469137043	0	0.00482502446651885	0	0	0.0684660240776835	0	0.164785849938494	1.02028108456873
TCGA-KR-A7K7-01A-11R-A33J-07	0	0.0100901357754353	0.0611791852627431	0.314455444243754	0	0.00340545432365512	0	0.0772999728896475	0.202363167082083	0	0	0.10391051946783	0.00890058174666719	0.0748859076281195	0.0350778598914672	0.101178199173763	9.91160428007504e-05	0	0.00715445647203534	0	0	0	0	0.109069981866734	1.08347800874199
TCGA-O8-A75V-01A-11R-A32O-07	0.0174528652005425	0	0.0262287679724515	0.223815691245903	0	0.0364384465064674	0	0.0114942006875335	0.175285870220479	0	0	0.0340770790630121	0.0114812512517334	0.0892024231567624	0.0583623363115393	0.227625626837833	0.0313203756962596	0	0.0572150658494826	0	0	0	0	0.0663616585869866	1.06466864352941
TCGA-BC-A69I-01A-11R-A311-07	0.0271680999506741	0	0.00502589976318125	0.130251558915607	0	0.0472579588831149	0.00128332889849124	0	0.0904662491221259	0.00561207924494776	0.0399043975118824	0.0370669383864359	0.0870685881776353	0.0534838450255958	0.0912486569510132	0.169550908473643	0.0731539689862082	0	0.128716265894936	0	0	0.0127412558145086	0	0.0140197219129811	1.07033981699923
TCGA-ED-A97K-01A-21R-A38B-07	0.047218429060536	0	0.0709139490993283	0.0776425588921348	0	0.231894611516776	0	0.0143300117158498	0.126372475229764	0	0	0.0443159962907707	0.0177439925245783	0.172787995319274	0.0427327078380239	0.126154775148611	0.0062916792199062	0	0	0.0124002711339059	0	0.00920054701054132	0	0.161060984192912	1.02726712883205
TCGA-DD-A73C-01A-12R-A33J-07	0.0343096143443091	0	0.000857633926728186	0.31945055090401	0	0	0	0.0348788027103988	0.0456290424413277	0	0.0732996449744563	0.0258333973739924	0.023410126892108	0.0338043727894793	0.0415842386655209	0.28606110975353	0.00742416411576893	0	0.0730255561281962	0	0	0.000431744980174315	0	-0.00774405711016259	1.10179826661147
TCGA-ES-A2HT-01A-12R-A180-07	0	0.0414640052101552	0.115188459328709	0.0476700975470335	0	0.0946631565448762	0	0.0541546863876034	0.175564304261716	0	0	0.0422159302373124	0.00864259031896493	0.0603491787234645	0.115226966827151	0.211561045798442	0.0109547625759267	0	0.0223448162386453	0	0	0	0	0.0569396027653537	1.06869611671429
TCGA-DD-A3A1-01A-11R-A213-07	0	0	0.00329432854740581	0.0838234944112454	0	0.163972797547777	0	0.0253514169033388	0.156412788933367	0	0	0.0493769701529093	0	0.124937681839659	0.031324642043912	0.264124442621154	0.000569729592961515	0	0.0274458347737887	0	0	0.0693658726324816	0	0.0158973021265949	1.09287798753612
TCGA-BC-A10T-01A-11R-A131-07	0.0638848086163446	0	0.00997287273491635	0.151584196666491	0	0.276075414281789	0	0.00221962191120932	0.0195144125951846	0.000757232363301186	0	0.0584897688737692	0.00916023456643695	0.0216284575908757	0.0840269064382034	0.161022290372058	0.0547041280026429	0	0.0869596549867783	0	0	0	0	0.0424884011811865	1.07433181525691
TCGA-DD-AAVQ-01A-11R-A41C-07	0.0578249742680171	0.0177001553715637	0.0722179277600925	0.139941299272538	0	0.12731224783538	0.00367702700731556	0.0898920219557535	0.175470406306441	0	0	0.0129995762664228	0.0147731604317139	0.112637858278324	0.0548794978718273	0.0534591807612252	0.0331195207984745	0	0.0340951458149102	0	0	0	0	0.202162320230994	1.01306327076179
TCGA-G3-A6UC-01A-21R-A33J-07	0.0105548400602005	0	0.0056453558785892	0.0889773352469429	0	0.082246827610862	0	0	0.0284767205133026	0	0.12987025786979	0.0728847823647106	0.0224730324058996	0.076626361976834	0.0785723895994836	0.290724847939023	0.0183370048732099	0	0.0944877263939432	0	0	0.00012251726720846	0	-0.00251861337873402	1.09915288885536
TCGA-DD-A4NG-01A-11R-A27V-07	0.0108006615548271	0	0.00571018446659545	0.0690685803633619	0	0.361701034444671	0	0.0222617006973245	0.118156883597201	0	0	0.040787351670448	0	0.11398032651689	0.0671879917663876	0.12648853144263	0.0342768463377694	0	0.0248340395659329	0	0	0.00474586757596145	0	0.0458132339519898	1.09099428134632
TCGA-ZS-A9CF-02A-11R-A38B-07	0.0404472200978189	0	0.0151630927772608	0.070994650940514	0	0.299269054936172	0	0.0222807519580917	0.1246148332012	0	0	0.0662869907946784	0.0150684253760383	0	0.094036912783512	0.141001523005627	0.0676557753035437	0	0.0428011887450644	0	0	0.000379580080479196	0	0.0229141751146807	1.09302330902237
